exchange,coin,time,open,high,low,close,volumeto
Bittrex,STRAT,2016-11-04 05:30:00,6.879999999999999e-05,7.87e-05,6.879999999999999e-05,7.57e-05,21.37
Bittrex,STRAT,2016-11-05 05:30:00,7.57e-05,7.57e-05,7.099999999999999e-05,7.46e-05,17.7
Bittrex,STRAT,2016-11-06 05:30:00,7.46e-05,7.52e-05,7.099999999999999e-05,7.31e-05,11.14
Bittrex,STRAT,2016-11-07 05:30:00,7.31e-05,9.9e-05,7.3e-05,9.1e-05,86.1
Bittrex,STRAT,2016-11-08 05:30:00,9.1e-05,0.0001099,8.46e-05,0.00010109999999999999,193.27
Bittrex,STRAT,2016-11-09 05:30:00,0.00010109999999999999,0.000103,8.7e-05,8.96e-05,115.09
Bittrex,STRAT,2016-11-10 05:30:00,8.96e-05,0.0001001,8.96e-05,9.609999999999999e-05,29.4
Bittrex,STRAT,2016-11-11 05:30:00,9.609999999999999e-05,0.0001304,9.259999999999999e-05,0.000122,180.7
Bittrex,STRAT,2016-11-12 05:30:00,0.000122,0.000122,0.000122,0.000122,0.0
Bittrex,STRAT,2016-11-13 05:30:00,0.000122,0.000122,0.000122,0.000122,0.0
Bittrex,STRAT,2016-11-14 05:30:00,0.0001237,0.00018999999999999998,0.00011999999999999999,0.00014890000000000001,170.17
Bittrex,STRAT,2016-11-15 05:30:00,0.00014890000000000001,0.00016999999999999999,0.0001306,0.00015,318.7
Bittrex,STRAT,2016-11-16 05:30:00,0.00015,0.0001535,0.0001,0.00012919999999999997,289.86
Bittrex,STRAT,2016-11-17 05:30:00,0.00012919999999999997,0.00012919999999999997,0.000105,0.0001097,106.78
Bittrex,STRAT,2016-11-18 05:30:00,0.0001097,0.00014419999999999998,0.0001097,0.00011899999999999999,121.46
Bittrex,STRAT,2016-11-19 05:30:00,0.00011899999999999999,0.00013000000000000002,8.4e-05,0.00010859999999999998,260.62
Bittrex,STRAT,2016-11-20 05:30:00,0.00010859999999999998,0.000117,9.25e-05,9.990000000000002e-05,70.29
Bittrex,STRAT,2016-11-21 05:30:00,9.990000000000002e-05,0.000105,8.62e-05,9e-05,87.5
Bittrex,STRAT,2016-11-22 05:30:00,9e-05,9.4e-05,8.06e-05,8.809999999999999e-05,78.71
Bittrex,STRAT,2016-11-23 05:30:00,8.809999999999999e-05,9.08e-05,8.51e-05,8.79e-05,26.5
Bittrex,STRAT,2016-11-24 05:30:00,8.79e-05,9.4e-05,8.6e-05,9.2e-05,26.06
Bittrex,STRAT,2016-11-25 05:30:00,9.2e-05,9.329999999999999e-05,8.809999999999999e-05,8.83e-05,17.35
Bittrex,STRAT,2016-11-26 05:30:00,8.83e-05,9.070000000000001e-05,8.06e-05,8.3e-05,29.96
Bittrex,STRAT,2016-11-27 05:30:00,8.3e-05,8.89e-05,6.670000000000001e-05,7.950000000000001e-05,51.37
Bittrex,STRAT,2016-11-28 05:30:00,7.950000000000001e-05,8.170000000000001e-05,7.2e-05,7.37e-05,24.81
Bittrex,STRAT,2016-11-29 05:30:00,7.37e-05,8.55e-05,7.37e-05,7.75e-05,28.86
Bittrex,STRAT,2016-11-30 05:30:00,7.75e-05,8.120000000000001e-05,7.099999999999999e-05,7.65e-05,53.56
Bittrex,STRAT,2016-12-01 05:30:00,7.65e-05,8.1e-05,7.209999999999999e-05,7.55e-05,29.8
Bittrex,STRAT,2016-12-02 05:30:00,7.55e-05,7.730000000000001e-05,6.2e-05,6.45e-05,66.07
Bittrex,STRAT,2016-12-03 05:30:00,6.45e-05,9e-05,6.32e-05,8e-05,34.39
Bittrex,STRAT,2016-12-04 05:30:00,8e-05,8.82e-05,7.41e-05,7.7e-05,35.86
Bittrex,STRAT,2016-12-05 05:30:00,7.7e-05,9.070000000000001e-05,7.65e-05,8.75e-05,34.89
Bittrex,STRAT,2016-12-06 05:30:00,8.75e-05,8.9e-05,7.5e-05,7.609999999999999e-05,54.53
Bittrex,STRAT,2016-12-07 05:30:00,7.609999999999999e-05,8.89e-05,7.609999999999999e-05,8.2e-05,77.87
Bittrex,STRAT,2016-12-08 05:30:00,8.04e-05,8.690000000000001e-05,7.91e-05,8.159999999999999e-05,14.54
Bittrex,STRAT,2016-12-09 05:30:00,8.159999999999999e-05,8.8e-05,7.97e-05,8.37e-05,28.44
Bittrex,STRAT,2016-12-10 05:30:00,8.37e-05,9e-05,8.290000000000001e-05,8.3e-05,14.89
Bittrex,STRAT,2016-12-11 05:30:00,8.3e-05,8.56e-05,8.170000000000001e-05,8.49e-05,19.35
Bittrex,STRAT,2016-12-12 05:30:00,8.49e-05,8.83e-05,8.170000000000001e-05,8.51e-05,17.97
Bittrex,STRAT,2016-12-13 05:30:00,8.51e-05,8.809999999999999e-05,8.37e-05,8.499999999999999e-05,16.9
Bittrex,STRAT,2016-12-14 05:30:00,8.499999999999999e-05,8.77e-05,8.37e-05,8.45e-05,17.14
Bittrex,STRAT,2016-12-15 05:30:00,8.45e-05,8.499999999999999e-05,7.5e-05,7.52e-05,19.92
Bittrex,STRAT,2016-12-16 05:30:00,7.99e-05,8e-05,7.11e-05,7.5e-05,23.25
Bittrex,STRAT,2016-12-17 05:30:00,7.5e-05,7.6e-05,6.850000000000001e-05,7.3e-05,41.07
Bittrex,STRAT,2016-12-18 05:30:00,7.28e-05,7.58e-05,6.57e-05,6.97e-05,29.09
Bittrex,STRAT,2016-12-19 05:30:00,6.97e-05,0.0001383,6.82e-05,9.2e-05,194.26
Bittrex,STRAT,2016-12-20 05:30:00,9.2e-05,9.4e-05,8.18e-05,8.18e-05,29.36
Bittrex,STRAT,2016-12-21 05:30:00,8.590000000000001e-05,8.68e-05,7.120000000000001e-05,7.4e-05,41.03
Bittrex,STRAT,2016-12-22 05:30:00,7.4e-05,7.64e-05,6.440000000000001e-05,6.709999999999999e-05,34.05
Bittrex,STRAT,2016-12-23 05:30:00,6.709999999999999e-05,7.390000000000001e-05,6.3e-05,7.37e-05,14.35
Bittrex,STRAT,2016-12-24 05:30:00,7.37e-05,7.390000000000001e-05,6.720000000000001e-05,6.86e-05,10.7
Bittrex,STRAT,2016-12-25 05:30:00,6.86e-05,7.48e-05,6.75e-05,7.31e-05,13.08
Bittrex,STRAT,2016-12-26 05:30:00,7.18e-05,7.5e-05,7.11e-05,7.44e-05,3.79
Bittrex,STRAT,2016-12-27 05:30:00,7.44e-05,7.5e-05,7.04e-05,7.49e-05,14.01
Bittrex,STRAT,2016-12-28 05:30:00,7.49e-05,7.49e-05,6.8e-05,6.8e-05,18.43
Bittrex,STRAT,2016-12-29 05:30:00,6.8e-05,7.38e-05,6.6e-05,7.18e-05,14.47
Bittrex,STRAT,2016-12-30 05:30:00,7.18e-05,7.929999999999999e-05,7.18e-05,7.36e-05,11.34
Bittrex,STRAT,2016-12-31 05:30:00,7.36e-05,7.6e-05,7.06e-05,7.2e-05,16.4
Bittrex,STRAT,2017-01-01 05:30:00,7.2e-05,7.64e-05,7.2e-05,7.63e-05,6.91
Bittrex,STRAT,2017-01-02 05:30:00,7.63e-05,7.63e-05,6.75e-05,6.91e-05,23.45
Bittrex,STRAT,2017-01-03 05:30:00,6.91e-05,7.4e-05,6.759999999999999e-05,7.290000000000001e-05,20.78
Bittrex,STRAT,2017-01-04 05:30:00,7.290000000000001e-05,7.3e-05,6.9e-05,7.290000000000001e-05,16.75
Bittrex,STRAT,2017-01-05 05:30:00,7.290000000000001e-05,7.38e-05,6.9e-05,7.099999999999999e-05,10.14
Bittrex,STRAT,2017-01-06 05:30:00,7.099999999999999e-05,7.219999999999999e-05,6.9e-05,7.049999999999999e-05,14.84
Bittrex,STRAT,2017-01-07 05:30:00,7.049999999999999e-05,7.2e-05,6.82e-05,6.99e-05,24.57
Bittrex,STRAT,2017-01-08 05:30:00,6.99e-05,6.99e-05,5.9499999999999996e-05,6.500000000000001e-05,33.28
Bittrex,STRAT,2017-01-09 05:30:00,6.500000000000001e-05,6.659999999999999e-05,5.9499999999999996e-05,6.15e-05,26.08
Bittrex,STRAT,2017-01-10 05:30:00,6.15e-05,6.459999999999998e-05,5.9999999999999995e-05,6.21e-05,10.28
Bittrex,STRAT,2017-01-11 05:30:00,6.21e-05,6.45e-05,6.07e-05,6.2e-05,13.23
Bittrex,STRAT,2017-01-12 05:30:00,6.2e-05,6.35e-05,6.08e-05,6.15e-05,18.37
Bittrex,STRAT,2017-01-13 05:30:00,6.159999999999999e-05,6.35e-05,6.13e-05,6.15e-05,3.98
Bittrex,STRAT,2017-01-14 05:30:00,6.15e-05,6.25e-05,5.9999999999999995e-05,6.15e-05,9.88
Bittrex,STRAT,2017-01-15 05:30:00,6.15e-05,6.42e-05,5.9999999999999995e-05,6.2e-05,21.07
Bittrex,STRAT,2017-01-16 05:30:00,6.2e-05,7.25e-05,6.2e-05,7.099999999999999e-05,30.77
Bittrex,STRAT,2017-01-17 05:30:00,7.099999999999999e-05,7.219999999999999e-05,6.2e-05,6.48e-05,15.52
Bittrex,STRAT,2017-01-18 05:30:00,6.48e-05,6.979999999999999e-05,6.28e-05,6.720000000000001e-05,18.91
Bittrex,STRAT,2017-01-19 05:30:00,6.720000000000001e-05,8.740000000000001e-05,6.500000000000001e-05,8.2e-05,71.9
Bittrex,STRAT,2017-01-20 05:30:00,8.2e-05,8.45e-05,7.42e-05,7.42e-05,20.82
Bittrex,STRAT,2017-01-21 05:30:00,7.42e-05,8.58e-05,7.42e-05,8.31e-05,15.35
Bittrex,STRAT,2017-01-22 05:30:00,8.31e-05,8.37e-05,7.730000000000001e-05,8.2e-05,13.77
Bittrex,STRAT,2017-01-23 05:30:00,8.2e-05,9.96e-05,8.2e-05,9.499999999999999e-05,81.98
Bittrex,STRAT,2017-01-24 05:30:00,9.499999999999999e-05,9.7e-05,8.209999999999999e-05,8.31e-05,30.66
Bittrex,STRAT,2017-01-25 05:30:00,8.31e-05,9.15e-05,8.31e-05,8.46e-05,10.58
Bittrex,STRAT,2017-01-26 05:30:00,8.46e-05,9.6e-05,8.46e-05,9.32e-05,26.23
Bittrex,STRAT,2017-01-27 05:30:00,9.32e-05,0.00011999999999999999,8.9e-05,0.00011499999999999999,103.23
Bittrex,STRAT,2017-01-28 05:30:00,0.00011499999999999999,0.000135,0.0001057,0.0001085,84.63
Bittrex,STRAT,2017-01-29 05:30:00,0.0001085,0.000118,0.0001056,0.00011499999999999999,27.43
Bittrex,STRAT,2017-01-30 05:30:00,0.00011499999999999999,0.00011690000000000001,0.0001014,0.000102,19.7
Bittrex,STRAT,2017-01-31 05:30:00,0.000102,0.00011100000000000001,8.6e-05,9.41e-05,47.03
Bittrex,STRAT,2017-02-01 05:30:00,9.41e-05,0.000102,9e-05,9.49e-05,19.31
Bittrex,STRAT,2017-02-02 05:30:00,9.49e-05,9.88e-05,9.25e-05,9.51e-05,21.23
Bittrex,STRAT,2017-02-03 05:30:00,9.51e-05,9.520000000000001e-05,8.609999999999999e-05,9.300000000000001e-05,21.92
Bittrex,STRAT,2017-02-04 05:30:00,9.300000000000001e-05,9.42e-05,8.499999999999999e-05,8.6e-05,24.8
Bittrex,STRAT,2017-02-05 05:30:00,8.6e-05,8.759999999999999e-05,8.26e-05,8.499999999999999e-05,12.81
Bittrex,STRAT,2017-02-06 05:30:00,8.499999999999999e-05,9.25e-05,8.26e-05,9.02e-05,16.77
Bittrex,STRAT,2017-02-07 05:30:00,9.02e-05,9.76e-05,8.809999999999999e-05,9.19e-05,12.86
Bittrex,STRAT,2017-02-08 05:30:00,9.19e-05,9.259999999999999e-05,8.809999999999999e-05,8.840000000000001e-05,6.29
Bittrex,STRAT,2017-02-09 05:30:00,8.840000000000001e-05,9.2e-05,8.6e-05,9e-05,15.03
Bittrex,STRAT,2017-02-10 05:30:00,9e-05,9.1e-05,8.499999999999999e-05,8.540000000000002e-05,11.16
Bittrex,STRAT,2017-02-11 05:30:00,8.540000000000002e-05,8.87e-05,7.900000000000001e-05,8.1e-05,21.97
Bittrex,STRAT,2017-02-12 05:30:00,8.1e-05,8.87e-05,7.900000000000001e-05,8.340000000000001e-05,25.31
Bittrex,STRAT,2017-02-13 05:30:00,8.14e-05,8.36e-05,7.670000000000001e-05,7.85e-05,10.25
Bittrex,STRAT,2017-02-14 05:30:00,7.85e-05,7.97e-05,7.159999999999999e-05,7.75e-05,15.65
Bittrex,STRAT,2017-02-15 05:30:00,7.75e-05,8.9e-05,7.55e-05,8.9e-05,17.09
Bittrex,STRAT,2017-02-16 05:30:00,8.9e-05,8.9e-05,7.840000000000001e-05,8.05e-05,19.14
Bittrex,STRAT,2017-02-17 05:30:00,8.05e-05,8.39e-05,7.7e-05,7.77e-05,15.67
Bittrex,STRAT,2017-02-18 05:30:00,7.77e-05,7.87e-05,6.56e-05,7.25e-05,20.59
Bittrex,STRAT,2017-02-19 05:30:00,7.25e-05,7.72e-05,7.04e-05,7.5e-05,3.51
Bittrex,STRAT,2017-02-20 05:30:00,7.5e-05,7.730000000000001e-05,7.329999999999999e-05,7.329999999999999e-05,5.7
Bittrex,STRAT,2017-02-21 05:30:00,7.329999999999999e-05,7.53e-05,6.8e-05,7.099999999999999e-05,8.61
Bittrex,STRAT,2017-02-22 05:30:00,7.099999999999999e-05,7.5e-05,6.850000000000001e-05,6.850000000000001e-05,6.36
Bittrex,STRAT,2017-02-23 05:30:00,6.850000000000001e-05,7.190000000000001e-05,6.73e-05,6.8e-05,8.43
Bittrex,STRAT,2017-02-24 05:30:00,6.8e-05,6.8e-05,6.22e-05,6.49e-05,7.18
Bittrex,STRAT,2017-02-25 05:30:00,6.49e-05,7.2e-05,6.459999999999998e-05,7.15e-05,13.05
Bittrex,STRAT,2017-02-26 05:30:00,7.15e-05,7.4e-05,6.77e-05,7.25e-05,9.58
Bittrex,STRAT,2017-02-27 05:30:00,7.25e-05,7.25e-05,6.65e-05,6.74e-05,4.12
Bittrex,STRAT,2017-02-28 05:30:00,6.74e-05,6.94e-05,6.36e-05,6.69e-05,8.09
Bittrex,STRAT,2017-03-01 05:30:00,6.69e-05,7.099999999999999e-05,6.440000000000001e-05,7.049999999999999e-05,11.82
Bittrex,STRAT,2017-03-02 05:30:00,7.049999999999999e-05,8.329999999999999e-05,6.7e-05,7.85e-05,30.61
Bittrex,STRAT,2017-03-03 05:30:00,7.85e-05,8.6e-05,7.340000000000001e-05,7.809999999999999e-05,29.0
Bittrex,STRAT,2017-03-04 05:30:00,7.809999999999999e-05,8.04e-05,7.45e-05,7.45e-05,5.81
Bittrex,STRAT,2017-03-05 05:30:00,7.45e-05,7.950000000000001e-05,7.45e-05,7.65e-05,5.21
Bittrex,STRAT,2017-03-06 05:30:00,7.65e-05,7.87e-05,7.15e-05,7.269999999999999e-05,9.56
Bittrex,STRAT,2017-03-07 05:30:00,7.269999999999999e-05,7.44e-05,6.809999999999999e-05,7.240000000000001e-05,12.22
Bittrex,STRAT,2017-03-08 05:30:00,7.240000000000001e-05,7.240000000000001e-05,6.8e-05,6.82e-05,7.13
Bittrex,STRAT,2017-03-09 05:30:00,6.82e-05,7.219999999999999e-05,6.52e-05,6.96e-05,8.02
Bittrex,STRAT,2017-03-10 05:30:00,6.96e-05,7.6e-05,6.01e-05,7.11e-05,20.63
Bittrex,STRAT,2017-03-11 05:30:00,7.11e-05,7.58e-05,7.04e-05,7.04e-05,11.51
Bittrex,STRAT,2017-03-12 05:30:00,7.04e-05,8e-05,6.94e-05,7.5e-05,10.24
Bittrex,STRAT,2017-03-13 05:30:00,7.5e-05,8.78e-05,7.41e-05,8.4e-05,31.78
Bittrex,STRAT,2017-03-14 05:30:00,8.4e-05,8.540000000000002e-05,7.829999999999999e-05,7.96e-05,17.16
Bittrex,STRAT,2017-03-15 05:30:00,7.96e-05,8.2e-05,7.340000000000001e-05,7.509999999999998e-05,21.37
Bittrex,STRAT,2017-03-16 05:30:00,7.509999999999998e-05,8.05e-05,7.340000000000001e-05,7.730000000000001e-05,21.72
Bittrex,STRAT,2017-03-17 05:30:00,7.730000000000001e-05,9.6e-05,7.72e-05,9.04e-05,49.97
Bittrex,STRAT,2017-03-18 05:30:00,9.04e-05,0.00010800000000000001,8.73e-05,9.990000000000002e-05,70.49
Bittrex,STRAT,2017-03-19 05:30:00,9.990000000000002e-05,0.00011,8.909999999999998e-05,0.0001072,64.07
Bittrex,STRAT,2017-03-20 05:30:00,0.0001072,0.0001255,0.0001024,0.00011939999999999999,101.09
Bittrex,STRAT,2017-03-21 05:30:00,0.00011939999999999999,0.000138,0.0001082,0.0001239,97.78
Bittrex,STRAT,2017-03-22 05:30:00,0.0001239,0.0001319,0.0001109,0.00013000000000000002,53.81
Bittrex,STRAT,2017-03-23 05:30:00,0.00013000000000000002,0.00013000000000000002,0.00011499999999999999,0.00012529999999999998,44.43
Bittrex,STRAT,2017-03-24 05:30:00,0.00012529999999999998,0.00013000000000000002,0.00011999999999999999,0.000121,37.76
Bittrex,STRAT,2017-03-25 05:30:00,0.000121,0.00014,0.00011999999999999999,0.00013769999999999999,68.28
Bittrex,STRAT,2017-03-26 05:30:00,0.00013769999999999999,0.0002,0.0001365,0.000193,297.56
Bittrex,STRAT,2017-03-27 05:30:00,0.000193,0.000225,0.000165,0.0001651,220.3
Bittrex,STRAT,2017-03-28 05:30:00,0.0001651,0.0001867,0.0001501,0.000173,66.6
Bittrex,STRAT,2017-03-29 05:30:00,0.000173,0.00021,0.00016999999999999999,0.00019690000000000002,83.2
Bittrex,STRAT,2017-03-30 05:30:00,0.00019690000000000002,0.0002089,0.000182,0.0001923,79.71
Bittrex,STRAT,2017-03-31 05:30:00,0.0001923,0.00019880000000000003,0.0001836,0.00018600000000000002,85.61
Bittrex,STRAT,2017-04-01 05:30:00,0.00018600000000000002,0.0002597,0.00018600000000000002,0.00023490000000000002,128.88
Bittrex,STRAT,2017-04-02 05:30:00,0.00023490000000000002,0.000285,0.00023290000000000002,0.000252,263.01
Bittrex,STRAT,2017-04-03 05:30:00,0.000252,0.0003013,0.0002359,0.0003013,166.35
Bittrex,STRAT,2017-04-04 05:30:00,0.0003013,0.0003789,0.0002833,0.0003372,479.9
Bittrex,STRAT,2017-04-05 05:30:00,0.0003372,0.0004897,0.0003372,0.000373,1124.98
Bittrex,STRAT,2017-04-06 05:30:00,0.000373,0.0004454,0.00034389999999999996,0.0003813,497.3
Bittrex,STRAT,2017-04-07 05:30:00,0.0003813,0.0004025,0.00032,0.00037689999999999995,235.37
Bittrex,STRAT,2017-04-08 05:30:00,0.00037689999999999995,0.00041799999999999997,0.00035299999999999996,0.000384,201.34
Bittrex,STRAT,2017-04-09 05:30:00,0.000384,0.0003919,0.00035329999999999997,0.00035329999999999997,101.76
Bittrex,STRAT,2017-04-10 05:30:00,0.00035329999999999997,0.000373,0.0003151,0.00035299999999999996,141.75
Bittrex,STRAT,2017-04-11 05:30:00,0.00035299999999999996,0.00036260000000000003,0.0003328,0.00034589999999999995,63.74
Bittrex,STRAT,2017-04-12 05:30:00,0.00034589999999999995,0.0003595,0.0003357,0.00035,73.25
Bittrex,STRAT,2017-04-13 05:30:00,0.00035,0.0004689,0.000336,0.00045999999999999996,396.75
Bittrex,STRAT,2017-04-14 05:30:00,0.00045999999999999996,0.000535,0.00043039999999999994,0.0005202000000000001,610.71
Bittrex,STRAT,2017-04-15 05:30:00,0.0005202000000000001,0.00064,0.0005,0.0005787000000000001,850.92
Bittrex,STRAT,2017-04-16 05:30:00,0.0005787000000000001,0.0006319,0.00054,0.0005748,696.7
Bittrex,STRAT,2017-04-17 05:30:00,0.0005748,0.0005896,0.0005347,0.0005564,249.1
Bittrex,STRAT,2017-04-18 05:30:00,0.0005564,0.00058,0.0005501,0.00058,164.99
Bittrex,STRAT,2017-04-19 05:30:00,0.00058,0.0006297000000000001,0.00054,0.0005610000000000001,479.57
Bittrex,STRAT,2017-04-20 05:30:00,0.0005610000000000001,0.0005812,0.00049,0.000546,271.59
Bittrex,STRAT,2017-04-21 05:30:00,0.000546,0.000573,0.0005282,0.0005379,118.14
Bittrex,STRAT,2017-04-22 05:30:00,0.0005379,0.0005558,0.0004747,0.0005147,230.77
Bittrex,STRAT,2017-04-23 05:30:00,0.0005147,0.0005394999999999999,0.00047999999999999996,0.00048019999999999996,207.17
Bittrex,STRAT,2017-04-24 05:30:00,0.00048019999999999996,0.000521,0.00047000000000000004,0.000503,175.81
Bittrex,STRAT,2017-04-25 05:30:00,0.000503,0.0005085,0.0004506,0.00046950000000000003,188.65
Bittrex,STRAT,2017-04-26 05:30:00,0.00046950000000000003,0.0005105,0.0004612,0.0004997,145.4
Bittrex,STRAT,2017-04-27 05:30:00,0.0004997,0.0005075,0.00045099999999999996,0.0004738,147.21
Bittrex,STRAT,2017-04-28 05:30:00,0.0004738,0.0005411000000000001,0.0004605,0.000517,258.73
Bittrex,STRAT,2017-04-29 05:30:00,0.000517,0.000552,0.0004892,0.0005479,221.41
Bittrex,STRAT,2017-04-30 05:30:00,0.0005479,0.000585,0.0005365,0.0005391,210.61
Bittrex,STRAT,2017-05-01 05:30:00,0.0005391,0.000595,0.0005,0.0005239,284.73
Bittrex,STRAT,2017-05-02 05:30:00,0.0005239,0.00057,0.00049,0.0005599,201.89
Bittrex,STRAT,2017-05-03 05:30:00,0.0005599,0.0007269,0.0005269,0.0006841,769.93
Bittrex,STRAT,2017-05-04 05:30:00,0.0006841,0.0007521,0.0006450000000000001,0.0007521,422.01
Bittrex,STRAT,2017-05-05 05:30:00,0.0007521,0.0008398999999999999,0.000725,0.0007687999999999999,652.87
Bittrex,STRAT,2017-05-06 05:30:00,0.0007687999999999999,0.0008029999999999999,0.0007355,0.000762,253.52
Bittrex,STRAT,2017-05-07 05:30:00,0.000762,0.000794,0.000683,0.00074,324.69
Bittrex,STRAT,2017-05-08 05:30:00,0.00074,0.0007546,0.00064,0.0006966,314.47
Bittrex,STRAT,2017-05-09 05:30:00,0.0006966,0.0007067,0.00053,0.0006407,323.71
Bittrex,STRAT,2017-05-10 05:30:00,0.0006407,0.0008,0.0006407,0.0007042999999999999,422.09
Bittrex,STRAT,2017-05-11 05:30:00,0.0007042999999999999,0.0007575,0.000675,0.0007186,275.24
Bittrex,STRAT,2017-05-12 05:30:00,0.0007186,0.0007797,0.0007099999999999999,0.0007445,295.94
Bittrex,STRAT,2017-05-13 05:30:00,0.0007445,0.000753,0.0006900000000000001,0.0007049,147.54
Bittrex,STRAT,2017-05-14 05:30:00,0.0007049,0.0007433,0.000691,0.0007142,128.81
Bittrex,STRAT,2017-05-15 05:30:00,0.0007142,0.0007226,0.0006856,0.0006896,109.23
Bittrex,STRAT,2017-05-16 05:30:00,0.0006896,0.000729,0.0006753999999999999,0.0007052,278.45
Bittrex,STRAT,2017-05-17 05:30:00,0.0007052,0.0007181,0.000655,0.0006949,331.3
Bittrex,STRAT,2017-05-18 05:30:00,0.0006982000000000001,0.000785,0.0006799999999999999,0.0007472000000000001,341.78
Bittrex,STRAT,2017-05-19 05:30:00,0.0007472000000000001,0.0009199999999999999,0.00072,0.0008493999999999999,918.66
Bittrex,STRAT,2017-05-20 05:30:00,0.0008493999999999999,0.000987,0.0008158,0.000987,680.43
Bittrex,STRAT,2017-05-21 05:30:00,0.000987,0.001085,0.0009155,0.0010400000000000001,712.54
Bittrex,STRAT,2017-05-22 05:30:00,0.0010400000000000001,0.0010400000000000001,0.0008699999999999999,0.0009465,493.35
Bittrex,STRAT,2017-05-23 05:30:00,0.0009465,0.001456,0.0009249000000000001,0.00133,1059.05
Bittrex,STRAT,2017-05-24 05:30:00,0.00133,0.00149,0.0011,0.0012490000000000001,1409.04
Bittrex,STRAT,2017-05-25 05:30:00,0.0012490000000000001,0.00146,0.0011,0.00116,622.78
Bittrex,STRAT,2017-05-26 05:30:00,0.00116,0.001436,0.0011,0.00135,966.14
Bittrex,STRAT,2017-05-27 05:30:00,0.00135,0.001373,0.0010140000000000001,0.001317,893.19
Bittrex,STRAT,2017-05-28 05:30:00,0.001317,0.001458,0.00126,0.001451,491.73
Bittrex,STRAT,2017-05-29 05:30:00,0.001451,0.001743,0.001425,0.00165,1484.84
Bittrex,STRAT,2017-05-30 05:30:00,0.00165,0.00279,0.00165,0.002727,3650.4
Bittrex,STRAT,2017-05-31 05:30:00,0.002727,0.0029,0.0021550000000000002,0.0022559999999999998,4588.56
Bittrex,STRAT,2017-06-01 05:30:00,0.0022559999999999998,0.002592,0.002151,0.0025,1926.74
Bittrex,STRAT,2017-06-02 05:30:00,0.0025,0.0038,0.00244,0.0034869999999999996,5911.53
Bittrex,STRAT,2017-06-03 05:30:00,0.0034869999999999996,0.00468,0.0034439999999999996,0.0036299999999999995,7207.19
Bittrex,STRAT,2017-06-04 05:30:00,0.0036299999999999995,0.0043100000000000005,0.0032,0.004181,3866.17
Bittrex,STRAT,2017-06-05 05:30:00,0.004181,0.004413,0.0038,0.0038840000000000003,2413.12
Bittrex,STRAT,2017-06-06 05:30:00,0.0038840000000000003,0.003961,0.00345,0.003699,2211.32
Bittrex,STRAT,2017-06-07 05:30:00,0.003699,0.003899,0.003141,0.003536,2390.71
Bittrex,STRAT,2017-06-08 05:30:00,0.003536,0.003654,0.003114,0.003314,1915.44
Bittrex,STRAT,2017-06-09 05:30:00,0.003314,0.003781,0.003,0.0030600000000000002,2874.26
Bittrex,STRAT,2017-06-10 05:30:00,0.0030600000000000002,0.003128,0.0024,0.002437,4066.03
Bittrex,STRAT,2017-06-11 05:30:00,0.002437,0.003547,0.0022,0.002924,4066.97
Bittrex,STRAT,2017-06-12 05:30:00,0.002924,0.0032,0.00265,0.002801,2289.71
Bittrex,STRAT,2017-06-13 05:30:00,0.002801,0.0035,0.002773,0.003462,2359.45
Bittrex,STRAT,2017-06-14 05:30:00,0.003462,0.003699,0.0032,0.00329,1925.72
Bittrex,STRAT,2017-06-15 05:30:00,0.00329,0.003386,0.002999,0.0033,1528.93
Bittrex,STRAT,2017-06-16 05:30:00,0.0033,0.003331,0.003011,0.0032380000000000004,1420.62
Bittrex,STRAT,2017-06-17 05:30:00,0.0032380000000000004,0.0032380000000000004,0.00301,0.003098,1103.02
Bittrex,STRAT,2017-06-18 05:30:00,0.003098,0.003144,0.0028,0.002977,1149.84
Bittrex,STRAT,2017-06-19 05:30:00,0.002977,0.003249,0.002914,0.0031,1652.98
Bittrex,STRAT,2017-06-20 05:30:00,0.0031,0.0031379999999999997,0.002671,0.0028179999999999998,1759.06
Bittrex,STRAT,2017-06-21 05:30:00,0.0028179999999999998,0.003065,0.00265,0.00279,1791.43
Bittrex,STRAT,2017-06-22 05:30:00,0.00279,0.002919,0.002747,0.00286,927.93
Bittrex,STRAT,2017-06-23 05:30:00,0.00286,0.0032,0.002732,0.0031899999999999997,1270.12
Bittrex,STRAT,2017-06-24 05:30:00,0.0031899999999999997,0.0032,0.00292,0.002987,1138.62
Bittrex,STRAT,2017-06-25 05:30:00,0.002987,0.003016,0.00268,0.0028120000000000003,793.35
Bittrex,STRAT,2017-06-26 05:30:00,0.0028120000000000003,0.002846,0.002236,0.0026899999999999997,1711.85
Bittrex,STRAT,2017-06-27 05:30:00,0.0026899999999999997,0.002784,0.002332,0.002653,1409.15
Bittrex,STRAT,2017-06-28 05:30:00,0.002653,0.00286,0.0024530000000000003,0.002722,1165.18
Bittrex,STRAT,2017-06-29 05:30:00,0.002722,0.002764,0.00245,0.0026190000000000002,994.76
Bittrex,STRAT,2017-06-30 05:30:00,0.0026190000000000002,0.002748,0.002516,0.002576,895.75
Bittrex,STRAT,2017-07-01 05:30:00,0.002576,0.002612,0.002288,0.0023190000000000003,901.03
Bittrex,STRAT,2017-07-02 05:30:00,0.0023190000000000003,0.00245,0.0022199999999999998,0.002348,982.81
Bittrex,STRAT,2017-07-03 05:30:00,0.002348,0.002391,0.0022649999999999997,0.0023350000000000003,829.13
