,Close,High,Low,Open,Time,Volume,Symbol,Exchange
193,0.00021743,0.000245,0.00021258,0.00023331,2017-11-26 05:30:00,42.71304617547254,ANT/BTC,Bittrex
194,0.00024387,0.00026719,0.00021479,0.00021743,2017-11-27 05:30:00,102.36728050239944,ANT/BTC,Bittrex
195,0.00022598,0.00024906,0.00021479,0.000244,2017-11-28 05:30:00,48.5248481674914,ANT/BTC,Bittrex
196,0.00018588,0.00023013,0.00017311,0.00022598,2017-11-29 05:30:00,42.02077954704038,ANT/BTC,Bittrex
197,0.000181,0.00019,0.00017498,0.00018938,2017-11-30 05:30:00,21.36030731202706,ANT/BTC,Bittrex
198,0.00019841,0.0002025,0.00017101,0.00017902,2017-12-01 05:30:00,35.1305826488202,ANT/BTC,Bittrex
199,0.0001841,0.00019841,0.0001765,0.00019833,2017-12-02 05:30:00,25.55943292666794,ANT/BTC,Bittrex
200,0.00018185,0.000199,0.00016889,0.00018555,2017-12-03 05:30:00,30.100341763039584,ANT/BTC,Bittrex
201,0.00019427,0.00019508,0.00017362,0.00018456,2017-12-04 05:30:00,35.984241134292326,ANT/BTC,Bittrex
202,0.00019258,0.00020649,0.000185,0.0001935,2017-12-05 05:30:00,56.78230364532422,ANT/BTC,Bittrex
203,0.00015401,0.00021883,0.00015391,0.00018901,2017-12-06 05:30:00,87.58977965821272,ANT/BTC,Bittrex
204,0.00011038,0.00015527,0.00010502,0.00015401,2017-12-07 05:30:00,29.71562081751985,ANT/BTC,Bittrex
205,0.00012,0.00013504,9.4e-05,0.000109,2017-12-08 05:30:00,24.2422488120144,ANT/BTC,Bittrex
206,0.0001358,0.00014,0.00011931,0.0001229,2017-12-09 05:30:00,26.83269859778019,ANT/BTC,Bittrex
207,0.00012353,0.000147,0.0001192,0.000135,2017-12-10 05:30:00,21.68773930784889,ANT/BTC,Bittrex
208,0.00012794,0.000145,0.00010771,0.00012043,2017-12-11 05:30:00,44.733248008059384,ANT/BTC,Bittrex
209,0.000141,0.00016003,0.00011749,0.00012794,2017-12-12 05:30:00,68.79845470133677,ANT/BTC,Bittrex
210,0.00016741,0.000174,0.00013076,0.00014431,2017-12-13 05:30:00,63.85449713572809,ANT/BTC,Bittrex
211,0.000155,0.000175,0.00014974,0.00016741,2017-12-14 05:30:00,50.748281355160955,ANT/BTC,Bittrex
212,0.00014228,0.00015786,0.00013075,0.00015499,2017-12-15 05:30:00,37.84639577707371,ANT/BTC,Bittrex
213,0.00013069,0.00014999,0.00012633,0.00014228,2017-12-16 05:30:00,28.806963569056528,ANT/BTC,Bittrex
214,0.00014037,0.00014759,0.00013069,0.00013069,2017-12-17 05:30:00,52.21635894000848,ANT/BTC,Bittrex
215,0.0001689,0.00018,0.00013734,0.00014028,2017-12-18 05:30:00,102.62726831106168,ANT/BTC,Bittrex
216,0.00018619,0.0002,0.00016533,0.00016888,2017-12-19 05:30:00,157.13765282040077,ANT/BTC,Bittrex
217,0.00021008,0.000228,0.00017701,0.00019001,2017-12-20 05:30:00,102.25983442022294,ANT/BTC,Bittrex
218,0.00022864,0.00024796,0.00020001,0.00021243,2017-12-21 05:30:00,103.71830311028307,ANT/BTC,Bittrex
219,0.00020915,0.000238,0.000186,0.00022864,2017-12-22 05:30:00,58.80180184600655,ANT/BTC,Bittrex
220,0.00022813,0.0002389,0.00020305,0.00021195,2017-12-23 05:30:00,55.72727653899088,ANT/BTC,Bittrex
221,0.00027415,0.00028866,0.0002112,0.00022813,2017-12-24 05:30:00,148.28974806825113,ANT/BTC,Bittrex
222,0.0002915,0.00030038,0.00026666,0.00027415,2017-12-25 05:30:00,143.24050392647126,ANT/BTC,Bittrex
223,0.00023808,0.00029635,0.00020001,0.0002915,2017-12-26 05:30:00,95.70153598581403,ANT/BTC,Bittrex
224,0.00024909,0.00024947,0.00021192,0.00023808,2017-12-27 05:30:00,67.61053614242915,ANT/BTC,Bittrex
225,0.000258,0.00027,0.000215,0.00024949,2017-12-28 05:30:00,78.84896285124887,ANT/BTC,Bittrex
226,0.00026875,0.00028191,0.00023834,0.00025801,2017-12-29 05:30:00,73.76022189858182,ANT/BTC,Bittrex
227,0.00027368,0.00027445,0.000237,0.00026554,2017-12-30 05:30:00,67.3985036887808,ANT/BTC,Bittrex
228,0.000277,0.00028512,0.00025098,0.000271,2017-12-31 05:30:00,76.96564229065957,ANT/BTC,Bittrex
229,0.00031908,0.0003295,0.0002515,0.00027694,2018-01-01 05:30:00,127.4647794448126,ANT/BTC,Bittrex
230,0.00030901,0.00039225,0.00027,0.00032,2018-01-02 05:30:00,186.14225540218524,ANT/BTC,Bittrex
231,0.00042953,0.00046247,0.00030758,0.0003076,2018-01-03 05:30:00,312.4245737983819,ANT/BTC,Bittrex
232,0.00041452,0.000477,0.00036341,0.00043007,2018-01-04 05:30:00,236.86248970724202,ANT/BTC,Bittrex
233,0.00031299,0.00042902,0.00030349,0.00041452,2018-01-05 05:30:00,109.37089583953258,ANT/BTC,Bittrex
234,0.00035304,0.00037588,0.00030012,0.00031298,2018-01-06 05:30:00,89.70766750977032,ANT/BTC,Bittrex
235,0.000477,0.000478,0.00034575,0.00034575,2018-01-07 05:30:00,294.15170009664666,ANT/BTC,Bittrex
236,0.00044174,0.00048,0.00040641,0.000477,2018-01-08 05:30:00,232.6045881483448,ANT/BTC,Bittrex
237,0.00047598,0.00047799,0.00043328,0.000442,2018-01-09 05:30:00,118.92773217478816,ANT/BTC,Bittrex
238,0.00040666,0.00047775,0.0003887,0.00047598,2018-01-10 05:30:00,124.29234218688553,ANT/BTC,Bittrex
239,0.00045434,0.00052799,0.00039886,0.000402,2018-01-11 05:30:00,319.52714401302137,ANT/BTC,Bittrex
0,6.225e-05,0.0001,2.026e-05,9.999e-05,2016-10-13 05:30:00,29.372453770445674,ARDR/BTC,Bittrex
1,3.014e-05,8.11e-05,2.65e-05,6.24e-05,2016-10-14 05:30:00,94.08586498789158,ARDR/BTC,Bittrex
2,2.372e-05,3.396e-05,2.3e-05,3.02e-05,2016-10-15 05:30:00,65.8273897832099,ARDR/BTC,Bittrex
3,2.879e-05,3.091e-05,2.31e-05,2.611e-05,2016-10-16 05:30:00,74.55247044957099,ARDR/BTC,Bittrex
4,2.915e-05,4.585e-05,2.582e-05,2.853e-05,2016-10-17 05:30:00,107.46776543811112,ARDR/BTC,Bittrex
5,2.451e-05,2.999e-05,2.384e-05,2.941e-05,2016-10-18 05:30:00,31.1567009178474,ARDR/BTC,Bittrex
6,2.707e-05,2.801e-05,2.384e-05,2.452e-05,2016-10-19 05:30:00,59.06095331253384,ARDR/BTC,Bittrex
7,2.341e-05,2.706e-05,2.283e-05,2.706e-05,2016-10-20 05:30:00,21.394282114688647,ARDR/BTC,Bittrex
8,2.255e-05,2.49e-05,2.253e-05,2.38e-05,2016-10-21 05:30:00,10.61063886766181,ARDR/BTC,Bittrex
9,2.062e-05,2.32e-05,2e-05,2.262e-05,2016-10-22 05:30:00,21.332782745868684,ARDR/BTC,Bittrex
10,1.899e-05,2.181e-05,1.835e-05,2.02e-05,2016-10-23 05:30:00,16.386656432777965,ARDR/BTC,Bittrex
11,2.122e-05,2.263e-05,1.855e-05,1.855e-05,2016-10-24 05:30:00,15.734042242149966,ARDR/BTC,Bittrex
12,1.871e-05,2.213e-05,1.829e-05,2.162e-05,2016-10-25 05:30:00,10.244861162877504,ARDR/BTC,Bittrex
13,1.754e-05,1.995e-05,1.601e-05,1.913e-05,2016-10-26 05:30:00,7.654044044604166,ARDR/BTC,Bittrex
14,1.767e-05,1.789e-05,1.56e-05,1.73e-05,2016-10-27 05:30:00,7.8041789347672,ARDR/BTC,Bittrex
15,1.576e-05,1.784e-05,1.576e-05,1.742e-05,2016-10-28 05:30:00,0.3749688400248312,ARDR/BTC,Bittrex
16,1.199e-05,1.576e-05,1.199e-05,1.576e-05,2016-10-29 05:30:00,8.778649859085464,ARDR/BTC,Bittrex
17,1.421e-05,1.557e-05,1.136e-05,1.143e-05,2016-10-30 05:30:00,6.220755952008408,ARDR/BTC,Bittrex
18,1.312e-05,1.544e-05,1.312e-05,1.434e-05,2016-10-31 05:30:00,3.47206889813888,ARDR/BTC,Bittrex
19,1.25e-05,1.346e-05,1.21e-05,1.346e-05,2016-11-01 05:30:00,2.144875020005875,ARDR/BTC,Bittrex
20,1.427e-05,1.812e-05,1.25e-05,1.299e-05,2016-11-02 05:30:00,8.228181359127746,ARDR/BTC,Bittrex
21,1.451e-05,1.601e-05,1.343e-05,1.478e-05,2016-11-03 05:30:00,6.042360726784171,ARDR/BTC,Bittrex
22,1.658e-05,1.658e-05,1.388e-05,1.475e-05,2016-11-04 05:30:00,8.518424106126336,ARDR/BTC,Bittrex
23,1.511e-05,1.604e-05,1.49e-05,1.604e-05,2016-11-05 05:30:00,2.532431159630567,ARDR/BTC,Bittrex
24,1.54e-05,1.651e-05,1.497e-05,1.511e-05,2016-11-06 05:30:00,3.9364445233630447,ARDR/BTC,Bittrex
25,1.418e-05,1.562e-05,1.385e-05,1.54e-05,2016-11-07 05:30:00,2.4489396744629905,ARDR/BTC,Bittrex
26,1.397e-05,1.42e-05,1.283e-05,1.418e-05,2016-11-08 05:30:00,5.418292865378677,ARDR/BTC,Bittrex
27,1.37e-05,1.397e-05,1.286e-05,1.396e-05,2016-11-09 05:30:00,3.6501180550697563,ARDR/BTC,Bittrex
28,1.411e-05,1.429e-05,1.37e-05,1.37e-05,2016-11-10 05:30:00,1.8507475869515713,ARDR/BTC,Bittrex
29,1.449e-05,1.491e-05,1.309e-05,1.429e-05,2016-11-11 05:30:00,2.581618866711753,ARDR/BTC,Bittrex
30,1.483e-05,1.566e-05,1.392e-05,1.432e-05,2016-11-12 05:30:00,2.0909844715537194,ARDR/BTC,Bittrex
31,1.426e-05,1.59e-05,1.01e-05,1.492e-05,2016-11-13 05:30:00,9.886311261001632,ARDR/BTC,Bittrex
32,1.484e-05,1.536e-05,1.472e-05,1.513e-05,2016-11-14 05:30:00,2.7733876841894665,ARDR/BTC,Bittrex
33,1.385e-05,1.514e-05,1.35e-05,1.491e-05,2016-11-15 05:30:00,4.66296216744871,ARDR/BTC,Bittrex
34,1.221e-05,1.438e-05,1.214e-05,1.385e-05,2016-11-16 05:30:00,2.660074472799546,ARDR/BTC,Bittrex
35,1.238e-05,1.3e-05,1.226e-05,1.226e-05,2016-11-17 05:30:00,1.5243777957587714,ARDR/BTC,Bittrex
36,1.281e-05,1.401e-05,1.251e-05,1.263e-05,2016-11-18 05:30:00,2.2337106960076714,ARDR/BTC,Bittrex
37,1.231e-05,1.298e-05,1.216e-05,1.298e-05,2016-11-19 05:30:00,0.757315312652701,ARDR/BTC,Bittrex
38,1.25e-05,1.287e-05,1.228e-05,1.239e-05,2016-11-20 05:30:00,1.13445243933875,ARDR/BTC,Bittrex
39,1.249e-05,1.314e-05,1.249e-05,1.254e-05,2016-11-21 05:30:00,0.6662621566293919,ARDR/BTC,Bittrex
40,1.242e-05,1.251e-05,1.218e-05,1.251e-05,2016-11-22 05:30:00,0.7072764890876766,ARDR/BTC,Bittrex
41,1.319e-05,1.389e-05,1.206e-05,1.218e-05,2016-11-23 05:30:00,1.7696415615282033,ARDR/BTC,Bittrex
42,1.368e-05,1.529e-05,1.21e-05,1.322e-05,2016-11-24 05:30:00,11.82377854261499,ARDR/BTC,Bittrex
43,1.331e-05,1.37e-05,1.231e-05,1.365e-05,2016-11-25 05:30:00,3.438865139413859,ARDR/BTC,Bittrex
44,1.309e-05,1.411e-05,1.265e-05,1.309e-05,2016-11-26 05:30:00,1.1201841544128235,ARDR/BTC,Bittrex
45,1.296e-05,1.351e-05,1.265e-05,1.315e-05,2016-11-27 05:30:00,1.1279346642399888,ARDR/BTC,Bittrex
46,1.29e-05,1.49e-05,1.29e-05,1.311e-05,2016-11-28 05:30:00,2.320592150407056,ARDR/BTC,Bittrex
47,1.374e-05,1.379e-05,1.296e-05,1.325e-05,2016-11-29 05:30:00,2.0522354793016504,ARDR/BTC,Bittrex
48,1.303e-05,1.423e-05,1.177e-05,1.353e-05,2016-11-30 05:30:00,4.139770986629303,ARDR/BTC,Bittrex
49,1.239e-05,1.287e-05,1.234e-05,1.287e-05,2016-12-01 05:30:00,0.9713038985245933,ARDR/BTC,Bittrex
50,1.15e-05,1.258e-05,1.15e-05,1.23e-05,2016-12-02 05:30:00,2.3971027629741353,ARDR/BTC,Bittrex
51,1.17e-05,1.238e-05,1.107e-05,1.15e-05,2016-12-03 05:30:00,3.2238783770424657,ARDR/BTC,Bittrex
52,1.224e-05,1.225e-05,1.149e-05,1.171e-05,2016-12-04 05:30:00,0.4872617623543464,ARDR/BTC,Bittrex
53,1.224e-05,1.238e-05,1.186e-05,1.224e-05,2016-12-05 05:30:00,0.8952638381161991,ARDR/BTC,Bittrex
54,1.13e-05,1.26e-05,1.115e-05,1.222e-05,2016-12-06 05:30:00,4.512912759271726,ARDR/BTC,Bittrex
55,1.205e-05,1.228e-05,1.128e-05,1.128e-05,2016-12-07 05:30:00,0.1674769231220075,ARDR/BTC,Bittrex
56,1.322e-05,1.327e-05,1.208e-05,1.208e-05,2016-12-08 05:30:00,1.9603694631021136,ARDR/BTC,Bittrex
57,1.326e-05,1.378e-05,1.24e-05,1.303e-05,2016-12-09 05:30:00,3.412852277323125,ARDR/BTC,Bittrex
58,1.3e-05,1.358e-05,1.282e-05,1.324e-05,2016-12-10 05:30:00,0.6135730073752499,ARDR/BTC,Bittrex
59,1.41e-05,1.45e-05,1.285e-05,1.299e-05,2016-12-11 05:30:00,1.747155593268081,ARDR/BTC,Bittrex
60,1.381e-05,1.442e-05,1.348e-05,1.41e-05,2016-12-12 05:30:00,1.4987018287634102,ARDR/BTC,Bittrex
61,1.362e-05,1.398e-05,1.291e-05,1.376e-05,2016-12-13 05:30:00,1.1622017380536354,ARDR/BTC,Bittrex
62,1.378e-05,1.389e-05,1.328e-05,1.361e-05,2016-12-14 05:30:00,0.3502758050390404,ARDR/BTC,Bittrex
63,1.294e-05,1.378e-05,1.294e-05,1.378e-05,2016-12-15 05:30:00,0.544419928844331,ARDR/BTC,Bittrex
64,1.326e-05,1.326e-05,1.295e-05,1.325e-05,2016-12-16 05:30:00,0.1600915941690702,ARDR/BTC,Bittrex
65,1.26e-05,1.326e-05,1.26e-05,1.301e-05,2016-12-17 05:30:00,0.156026595116196,ARDR/BTC,Bittrex
66,1.26e-05,1.319e-05,1.211e-05,1.259e-05,2016-12-18 05:30:00,1.0893380711223781,ARDR/BTC,Bittrex
67,1.288e-05,1.295e-05,1.24e-05,1.26e-05,2016-12-19 05:30:00,0.8065005794628385,ARDR/BTC,Bittrex
68,1.207e-05,1.308e-05,1.205e-05,1.259e-05,2016-12-20 05:30:00,2.7995190063779987,ARDR/BTC,Bittrex
69,1.213e-05,1.273e-05,1.2e-05,1.217e-05,2016-12-21 05:30:00,1.3379397872800616,ARDR/BTC,Bittrex
70,1.221e-05,1.241e-05,1.173e-05,1.224e-05,2016-12-22 05:30:00,0.6156358483068816,ARDR/BTC,Bittrex
71,1.137e-05,1.19e-05,1.101e-05,1.19e-05,2016-12-23 05:30:00,1.0558774288360617,ARDR/BTC,Bittrex
72,1.254e-05,1.327e-05,1.101e-05,1.136e-05,2016-12-24 05:30:00,4.315808262326141,ARDR/BTC,Bittrex
73,1.201e-05,1.35e-05,1.201e-05,1.208e-05,2016-12-25 05:30:00,1.9720563075725697,ARDR/BTC,Bittrex
74,1.201e-05,1.263e-05,1.201e-05,1.232e-05,2016-12-26 05:30:00,0.5371027685578357,ARDR/BTC,Bittrex
75,1.121e-05,1.2e-05,1.061e-05,1.2e-05,2016-12-27 05:30:00,0.9512796207368859,ARDR/BTC,Bittrex
76,9.85e-06,1.121e-05,9.56e-06,1.121e-05,2016-12-28 05:30:00,3.607483551543361,ARDR/BTC,Bittrex
77,1.106e-05,1.161e-05,1.014e-05,1.016e-05,2016-12-29 05:30:00,1.9482203888995373,ARDR/BTC,Bittrex
78,1.06e-05,1.125e-05,1.044e-05,1.106e-05,2016-12-30 05:30:00,1.084884899393556,ARDR/BTC,Bittrex
79,1.057e-05,1.085e-05,1.014e-05,1.063e-05,2016-12-31 05:30:00,1.1752300626161922,ARDR/BTC,Bittrex
80,1.04e-05,1.1e-05,9.9e-06,1.059e-05,2017-01-01 05:30:00,1.373014924191976,ARDR/BTC,Bittrex
81,1.022e-05,1.1e-05,9.95e-06,1.01e-05,2017-01-02 05:30:00,1.691555501740909,ARDR/BTC,Bittrex
82,1e-05,1.021e-05,9.71e-06,1.018e-05,2017-01-03 05:30:00,0.7600396647339001,ARDR/BTC,Bittrex
83,1.043e-05,1.058e-05,9.8e-06,9.8e-06,2017-01-04 05:30:00,3.087141989459627,ARDR/BTC,Bittrex
84,1.079e-05,1.121e-05,1.006e-05,1.044e-05,2017-01-05 05:30:00,4.184520623860027,ARDR/BTC,Bittrex
85,1.094e-05,1.143e-05,1.012e-05,1.064e-05,2017-01-06 05:30:00,2.5736124775314337,ARDR/BTC,Bittrex
86,1.258e-05,1.385e-05,1.117e-05,1.117e-05,2017-01-07 05:30:00,2.999574938115221,ARDR/BTC,Bittrex
87,1.209e-05,1.388e-05,1.158e-05,1.258e-05,2017-01-08 05:30:00,2.194979906391234,ARDR/BTC,Bittrex
88,1.321e-05,1.325e-05,1.23e-05,1.25e-05,2017-01-09 05:30:00,0.8364482181969588,ARDR/BTC,Bittrex
89,1.268e-05,1.32e-05,1.263e-05,1.312e-05,2017-01-10 05:30:00,0.279919032080064,ARDR/BTC,Bittrex
90,1.256e-05,1.322e-05,1.21e-05,1.295e-05,2017-01-11 05:30:00,2.1244756201155273,ARDR/BTC,Bittrex
91,1.253e-05,1.4e-05,1.242e-05,1.242e-05,2017-01-12 05:30:00,8.098200101674415,ARDR/BTC,Bittrex
92,1.286e-05,1.286e-05,1.21e-05,1.257e-05,2017-01-13 05:30:00,1.187184096247848,ARDR/BTC,Bittrex
93,1.297e-05,1.297e-05,1.263e-05,1.285e-05,2017-01-14 05:30:00,0.1693717386141305,ARDR/BTC,Bittrex
94,1.611e-05,1.806e-05,1.283e-05,1.283e-05,2017-01-15 05:30:00,8.190639070091457,ARDR/BTC,Bittrex
95,1.526e-05,2.027e-05,1.421e-05,1.61e-05,2017-01-16 05:30:00,25.087820933827295,ARDR/BTC,Bittrex
96,1.415e-05,1.562e-05,1.377e-05,1.524e-05,2017-01-17 05:30:00,7.03626256151718,ARDR/BTC,Bittrex
97,1.531e-05,1.699e-05,1.39e-05,1.424e-05,2017-01-18 05:30:00,6.790337253681529,ARDR/BTC,Bittrex
98,1.591e-05,1.781e-05,1.53e-05,1.55e-05,2017-01-19 05:30:00,9.542463916374714,ARDR/BTC,Bittrex
99,1.512e-05,1.662e-05,1.512e-05,1.584e-05,2017-01-20 05:30:00,1.4657224164101568,ARDR/BTC,Bittrex
100,1.491e-05,1.561e-05,1.442e-05,1.53e-05,2017-01-21 05:30:00,0.8937097212294699,ARDR/BTC,Bittrex
101,1.665e-05,1.74e-05,1.494e-05,1.523e-05,2017-01-22 05:30:00,3.2593621441239407,ARDR/BTC,Bittrex
102,1.837e-05,1.96e-05,1.606e-05,1.644e-05,2017-01-23 05:30:00,8.177985470413242,ARDR/BTC,Bittrex
103,2.08e-05,2.08e-05,1.785e-05,1.829e-05,2017-01-24 05:30:00,10.787507015882897,ARDR/BTC,Bittrex
104,2.129e-05,2.576e-05,1.945e-05,2.076e-05,2017-01-25 05:30:00,29.72911303240551,ARDR/BTC,Bittrex
105,2.066e-05,2.421e-05,1.984e-05,2.12e-05,2017-01-26 05:30:00,26.848231658356113,ARDR/BTC,Bittrex
106,1.896e-05,2.199e-05,1.861e-05,2.093e-05,2017-01-27 05:30:00,9.432784320756934,ARDR/BTC,Bittrex
107,1.95e-05,2.105e-05,1.854e-05,1.895e-05,2017-01-28 05:30:00,9.582032910737626,ARDR/BTC,Bittrex
108,2.254e-05,2.28e-05,1.947e-05,1.975e-05,2017-01-29 05:30:00,6.975136514389893,ARDR/BTC,Bittrex
109,2.132e-05,2.273e-05,2.073e-05,2.27e-05,2017-01-30 05:30:00,7.098126312775753,ARDR/BTC,Bittrex
110,1.924e-05,2.148e-05,1.908e-05,2.146e-05,2017-01-31 05:30:00,4.421217479771268,ARDR/BTC,Bittrex
111,1.891e-05,1.992e-05,1.891e-05,1.943e-05,2017-02-01 05:30:00,2.8506887144337676,ARDR/BTC,Bittrex
112,1.881e-05,1.944e-05,1.806e-05,1.903e-05,2017-02-02 05:30:00,2.9791842907997514,ARDR/BTC,Bittrex
113,1.904e-05,1.947e-05,1.805e-05,1.914e-05,2017-02-03 05:30:00,3.9728613391281695,ARDR/BTC,Bittrex
114,1.7e-05,1.95e-05,1.7e-05,1.867e-05,2017-02-04 05:30:00,4.22588017059061,ARDR/BTC,Bittrex
115,1.837e-05,1.845e-05,1.625e-05,1.7e-05,2017-02-05 05:30:00,8.979810051984417,ARDR/BTC,Bittrex
116,2.101e-05,2.27e-05,1.781e-05,1.837e-05,2017-02-06 05:30:00,12.679636473351305,ARDR/BTC,Bittrex
117,1.95e-05,2.2e-05,1.881e-05,2.13e-05,2017-02-07 05:30:00,8.145965271206684,ARDR/BTC,Bittrex
118,1.884e-05,1.975e-05,1.7e-05,1.95e-05,2017-02-08 05:30:00,5.328150414341712,ARDR/BTC,Bittrex
119,1.828e-05,1.89e-05,1.781e-05,1.884e-05,2017-02-09 05:30:00,3.8598820444010022,ARDR/BTC,Bittrex
120,1.957e-05,2.075e-05,1.844e-05,1.844e-05,2017-02-10 05:30:00,2.3897738858354027,ARDR/BTC,Bittrex
121,1.964e-05,2.2e-05,1.938e-05,1.95e-05,2017-02-11 05:30:00,6.034535151616733,ARDR/BTC,Bittrex
122,1.922e-05,1.965e-05,1.8e-05,1.965e-05,2017-02-12 05:30:00,4.033852780128667,ARDR/BTC,Bittrex
123,1.871e-05,1.933e-05,1.825e-05,1.887e-05,2017-02-13 05:30:00,2.7785770322987258,ARDR/BTC,Bittrex
124,1.755e-05,1.835e-05,1.693e-05,1.826e-05,2017-02-14 05:30:00,5.356881272200419,ARDR/BTC,Bittrex
125,1.704e-05,1.769e-05,1.647e-05,1.769e-05,2017-02-15 05:30:00,1.5489581180280336,ARDR/BTC,Bittrex
126,1.561e-05,1.805e-05,1.542e-05,1.703e-05,2017-02-16 05:30:00,3.9278284493499016,ARDR/BTC,Bittrex
127,1.583e-05,1.619e-05,1.53e-05,1.563e-05,2017-02-17 05:30:00,2.851546124712132,ARDR/BTC,Bittrex
128,1.469e-05,1.574e-05,1.427e-05,1.566e-05,2017-02-18 05:30:00,6.732492863340833,ARDR/BTC,Bittrex
129,1.517e-05,1.517e-05,1.429e-05,1.475e-05,2017-02-19 05:30:00,2.2502004800153887,ARDR/BTC,Bittrex
130,1.436e-05,1.538e-05,1.436e-05,1.51e-05,2017-02-20 05:30:00,0.8149052559225588,ARDR/BTC,Bittrex
131,1.281e-05,1.469e-05,1.257e-05,1.432e-05,2017-02-21 05:30:00,2.404086662396313,ARDR/BTC,Bittrex
132,1.288e-05,1.36e-05,1.285e-05,1.32e-05,2017-02-22 05:30:00,1.6507434980744233,ARDR/BTC,Bittrex
133,1.316e-05,1.359e-05,1.301e-05,1.308e-05,2017-02-23 05:30:00,0.6539628361929152,ARDR/BTC,Bittrex
134,1.301e-05,1.331e-05,1.26e-05,1.316e-05,2017-02-24 05:30:00,0.7191218993827044,ARDR/BTC,Bittrex
135,1.431e-05,1.435e-05,1.292e-05,1.292e-05,2017-02-25 05:30:00,2.187530969258767,ARDR/BTC,Bittrex
136,1.406e-05,1.509e-05,1.405e-05,1.431e-05,2017-02-26 05:30:00,1.7518158468622769,ARDR/BTC,Bittrex
137,1.296e-05,1.406e-05,1.296e-05,1.403e-05,2017-02-27 05:30:00,0.8012164283404128,ARDR/BTC,Bittrex
138,1.339e-05,1.348e-05,1.288e-05,1.299e-05,2017-02-28 05:30:00,0.9654905569107773,ARDR/BTC,Bittrex
139,1.153e-05,1.306e-05,1.153e-05,1.299e-05,2017-03-01 05:30:00,2.449355584501764,ARDR/BTC,Bittrex
140,1.124e-05,1.457e-05,9.49e-06,1.19e-05,2017-03-02 05:30:00,9.556725812497115,ARDR/BTC,Bittrex
141,1.128e-05,1.161e-05,9.24e-06,1.137e-05,2017-03-03 05:30:00,7.18154809633381,ARDR/BTC,Bittrex
142,1.255e-05,1.255e-05,1.112e-05,1.112e-05,2017-03-04 05:30:00,2.195418745963932,ARDR/BTC,Bittrex
143,1.242e-05,1.375e-05,1.242e-05,1.265e-05,2017-03-05 05:30:00,1.788771385636643,ARDR/BTC,Bittrex
144,1.359e-05,1.377e-05,1.233e-05,1.26e-05,2017-03-06 05:30:00,1.5731004838270446,ARDR/BTC,Bittrex
145,1.415e-05,1.44e-05,1.306e-05,1.347e-05,2017-03-07 05:30:00,2.646869156150383,ARDR/BTC,Bittrex
146,1.371e-05,1.5e-05,1.344e-05,1.418e-05,2017-03-08 05:30:00,3.446251531798559,ARDR/BTC,Bittrex
147,1.279e-05,1.358e-05,1.239e-05,1.358e-05,2017-03-09 05:30:00,0.7365941736277863,ARDR/BTC,Bittrex
148,1.308e-05,1.341e-05,1.137e-05,1.249e-05,2017-03-10 05:30:00,2.969141676662256,ARDR/BTC,Bittrex
149,1.412e-05,1.412e-05,1.27e-05,1.297e-05,2017-03-11 05:30:00,2.4767132494721116,ARDR/BTC,Bittrex
150,1.316e-05,1.434e-05,1.112e-05,1.356e-05,2017-03-12 05:30:00,5.866282580759454,ARDR/BTC,Bittrex
151,1.463e-05,1.463e-05,1.276e-05,1.3e-05,2017-03-13 05:30:00,4.556750243554479,ARDR/BTC,Bittrex
152,1.422e-05,1.516e-05,1.201e-05,1.436e-05,2017-03-14 05:30:00,7.181865330451691,ARDR/BTC,Bittrex
153,1.501e-05,1.626e-05,1.407e-05,1.422e-05,2017-03-15 05:30:00,7.859452510347419,ARDR/BTC,Bittrex
154,1.659e-05,1.735e-05,1.431e-05,1.526e-05,2017-03-16 05:30:00,5.917992400930972,ARDR/BTC,Bittrex
155,1.497e-05,1.675e-05,1.48e-05,1.659e-05,2017-03-17 05:30:00,1.3459502339663014,ARDR/BTC,Bittrex
156,1.514e-05,1.681e-05,1.506e-05,1.51e-05,2017-03-18 05:30:00,1.6619675160183005,ARDR/BTC,Bittrex
157,1.656e-05,1.781e-05,1.524e-05,1.545e-05,2017-03-19 05:30:00,4.4161314274984536,ARDR/BTC,Bittrex
158,1.835e-05,1.866e-05,1.611e-05,1.646e-05,2017-03-20 05:30:00,13.793236825441687,ARDR/BTC,Bittrex
159,2.04e-05,2.109e-05,1.68e-05,1.833e-05,2017-03-21 05:30:00,14.455864720148247,ARDR/BTC,Bittrex
160,2.02e-05,2.069e-05,1.892e-05,2.069e-05,2017-03-22 05:30:00,10.97624129372976,ARDR/BTC,Bittrex
161,1.93e-05,2.039e-05,1.886e-05,2.039e-05,2017-03-23 05:30:00,14.745911655513726,ARDR/BTC,Bittrex
162,2.002e-05,2.002e-05,1.915e-05,1.93e-05,2017-03-24 05:30:00,5.265174857269929,ARDR/BTC,Bittrex
163,2.056e-05,2.1e-05,1.917e-05,1.986e-05,2017-03-25 05:30:00,13.663726719788597,ARDR/BTC,Bittrex
164,2.127e-05,2.455e-05,1.718e-05,2.061e-05,2017-03-26 05:30:00,21.942536253599332,ARDR/BTC,Bittrex
165,1.97e-05,2.475e-05,1.909e-05,2.228e-05,2017-03-27 05:30:00,12.523643253296969,ARDR/BTC,Bittrex
166,2.1e-05,2.2e-05,1.75e-05,1.987e-05,2017-03-28 05:30:00,21.705819095620587,ARDR/BTC,Bittrex
